address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
1600-1700 Swift Ave,,"120,000 SF",North Kansas City,"Rental Rate,$6.48 - $30.00 /SF/YR,Rentable Building Area,120,000 SF,Property Type,Industrial,Year Built,1945,Property Subtype,Warehouse",8/13/2019,15292333,$0.54 - $2.50 SF/Mo,Industrial,"100 - 2,400 SF",3 Spaces,MO,For Lease,"Office, Industrial","[('Kansas City International Airport', '24 min drive', '16.8 mi'), ('Port of Shreveport', '697 min drive', '560.9 mi'), ('BNSF-KANSAS CITY-MO', '3 min drive', '0.7 mi')]",
2806-2812 Locust St,Security System,"15,260 SF",Saint Louis,"Rental Rate,$16.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,750 SF,Rentable Building Area,15,260 SF,Property Type,Industrial,Year Built,1914",4/9/2019,15326647,$1.38 SF/Mo,Industrial,"750 - 15,250 SF",3 Spaces,MO,For Lease,Office/Retail,,"Lighting,Gas,Water,Sewer,Heating"
4900-5000 Deramus Ave,Signage,"100,879 SF",Kansas City,"Rental Rate,$3.95 /SF/YR,Rentable Building Area,100,879 SF,Property Type,Industrial,Year Built,1965,Property Subtype,Warehouse",3/14/2019,15440961,$0.33 SF/Mo,Industrial,"100,879 SF",1 Space,MO,For Lease,Industrial,"[('Kansas City International Airport', '29 min drive', '19.7 mi'), ('Port of Shreveport', '697 min drive', '562.4 mi'), ('HCI Chemtech Industries', '3 min drive', '0.8 mi')]","Lighting - Metal Halide,Gas,Heating - Gas"
1700 W 9th St,,"13,000 SF",Kansas City,"Rental Rate,$8.75 /SF/YR,Rentable Building Area,13,000 SF,Property Type,Industrial,Year Built,1960,Property Subtype,Warehouse",3/18/2019,15477261,$0.73 SF/Mo,Industrial,"5,500 SF",1 Space,MO,For Lease,Flex,"[('Kansas City International Airport', '28 min drive', '19.7 mi'), ('Port of Shreveport', '696 min drive', '559.9 mi'), ('River Rail Elevator', '4 min drive', '1.4 mi')]",
4445 Gustine Ave,,"125,000 SF",Saint Louis,"Rental Rate,$2.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,20,000 SF,Rentable Building Area,125,000 SF,Property Type,Industrial,Year Built,1954",4/2/2019,15610149,$0.21 SF/Mo,Industrial,"20,000 - 60,000 SF",1 Space,MO,For Lease,Industrial,"[('Lambert-St. Louis International Airport', '30 min drive', '15.9 mi'), ('Port of Shreveport', '658 min drive', '566.2 mi'), ('Central Warehouse', '6 min drive', '2.2 mi')]",
2309 W 40 Hwy,"Fenced Lot,Signage","9,000 SF",Blue Springs,"Rental Rate,$8.25 /SF/YR,Rentable Building Area,9,000 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse,Cross Streets,Cemetary Rd",3/16/2020,15618751,$0.69 SF/Mo,Industrial,"2,000 SF",1 Space,MO,For Lease,Industrial,"[('Port of Shreveport', '693 min drive', '550.8 mi'), ('Interstate Underground Warehouse Industrial Park', '20 min drive', '14.2 mi')]",
560 E Independence Dr,,"7,200 SF",Union,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,7,200 SF,Property Type,Industrial,Year Built,1997,Property Subtype,Warehouse",4/4/2019,15631455,$0.50 SF/Mo,Industrial,"7,200 SF",1 Space,MO,For Lease,Industrial,,"Lighting,Gas,Water,Sewer,Heating"
4-12 NE Skyline Dr,,"18,800 SF",Lees Summit,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,18,800 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",4/4/2019,15631572,$0.71 SF/Mo,Industrial,"11,440 SF",1 Space,MO,For Lease,Industrial,"[('Port of Shreveport', '680 min drive', '542.4 mi'), ('Siegert Transporation Services Inc.', '22 min drive', '13.6 mi')]",
641-659 Lambert Pointe Dr,,"105,282 SF",Hazelwood,"Rental Rate,$6.15 /SF/YR,Rentable Building Area,105,282 SF,Property Type,Industrial,Year Built,2006,Property Subtype,Warehouse",4/15/2019,15742874,$0.51 SF/Mo,Industrial,"15,349 SF",1 Space,MO,For Lease,Industrial,"[('Lambert-St. Louis International Airport', '10 min drive', '3.7 mi'), ('Port of Shreveport', '682 min drive', '584.0 mi'), ('G. A. T. X. Logistics', '8 min drive', '3.1 mi')]",
536 W College St,,"11,460 SF",Springfield,"Rental Rate,$2.62 /SF/YR,Rentable Building Area,11,460 SF,Property Type,Industrial,Year Built,1909,Property Subtype,Warehouse",4/24/2019,15816554,$0.22 SF/Mo,Industrial,"11,460 SF",1 Space,MO,For Lease,Industrial,"[('Springfield-Branson National Airport', '21 min drive', '8.6 mi'), ('Port of Shreveport', '530 min drive', '434.3 mi'), ('WESTSIDE RELOAD-SPRINGFIELD-MO', '8 min drive', '2.9 mi')]",
105-125 Cassens Ct,,"101,366 SF",Fenton,"Rental Rate,$3.95 /SF/YR,Property Subtype,Warehouse,Min. Divisible,18,671 SF,Rentable Building Area,101,366 SF,Property Type,Industrial,Year Built,1986",12/26/2019,4077730,$0.33 SF/Mo,Industrial,"18,671 - 56,504 SF",1 Space,MO,For Lease,Industrial,"[('Lambert-St. Louis International Airport', '36 min drive', '21.5 mi'), ('Port of Shreveport', '659 min drive', '564.1 mi'), ('HCI CHEMTECH DISTRUBITION INC.-CHESTERFIELD-MO', '22 min drive', '12.0 mi')]",
140 Long Rd,Signage,"125,075 SF",Chesterfield,"Rental Rate,$12.00 - $15.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,4,125 SF,Rentable Building Area,125,075 SF,Property Type,Industrial,Year Built,1987",10/22/2019,4077747,$1.00 - $1.29 SF/Mo,Industrial,"4,125 - 23,584 SF",2 Spaces,MO,For Lease,"Office, Flex","[('Lambert-St. Louis International Airport', '36 min drive', '24.8 mi'), ('Port of Shreveport', '674 min drive', '580.7 mi'), ('HCI CHEMTECH DISTRUBITION INC.-CHESTERFIELD-MO', '12 min drive', '7.7 mi')]",
3044 E Elm St,"24 Hour Access,Security System,Signage,Storage Space,Air Conditioning","32,720 SF",Springfield,"Rental Rate,$4.00 - $6.00 /SF/YR,Rentable Building Area,32,720 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse,Office Building",1/14/2020,4154855,$0.33 - $0.50 SF/Mo,Industrial,"2,000 - 11,250 SF",2 Spaces,MO,For Lease,Industrial,"[('Springfield-Branson National Airport', '26 min drive', '14.8 mi'), ('Port of Shreveport', '523 min drive', '430.6 mi'), ('QUEEN CITY WAREHOUSE CORP.-SPRINGFIELD-MO', '4 min drive', '1.3 mi')]","Lighting,Gas,Water,Sewer,Heating"
1300 W Poplar St,,"42,916 SF",Springfield,"Rental Rate,$6.60 /SF/YR,Property Subtype,Warehouse,Office Building,Total Space Available,12,028 SF,Rentable Building Area,42,916 SF,Max. Contiguous,2,228 SF,Year Built,1983,Property Type,Industrial",1/10/2020,4165668,$0.55 SF/Mo,Industrial,"2,228 - 12,028 SF",2 Spaces,MO,For Lease,"Office, Industrial","[('Springfield-Branson National Airport', '18 min drive', '7.5 mi'), ('Port of Shreveport', '530 min drive', '434.7 mi'), ('WESTSIDE RELOAD-SPRINGFIELD-MO', '5 min drive', '1.7 mi')]","Lighting,Water,Sewer"
620-630 George St,"Fenced Lot,Floor Drains,Front Loading,Security System,Signage","180,180 SF",Marshfield,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,180,180 SF,Property Type,Industrial,Year Built,1965,Property Subtype,Warehouse",2/4/2019,4180130,$0.33 SF/Mo,Industrial,"42,480 - 180,180 SF",3 Spaces,MO,For Lease,Industrial,"[('Springfield-Branson National Airport', '42 min drive', '30.7 mi'), ('Port of Shreveport', '548 min drive', '452.5 mi'), ('QUEEN CITY WAREHOUSE CORP.-SPRINGFIELD-MO', '32 min drive', '24.2 mi')]",Lighting
910 N Glenstone Ave,,"41,900 SF",Springfield,"Rental Rate,$2.75 /SF/YR,Rentable Building Area,41,900 SF,Min. Divisible,10,000 SF,Total Land Area,3.30 AC,Property Type,Industrial,Year Built/Renovated,1956/2006,Property Subtype,Warehouse",11/13/2008,4211822,$0.23 SF/Mo,Industrial,"10,000 - 35,900 SF",1 Space,MO,For Lease,Industrial,,
26-30 Cherokee Dr,Air Conditioning,"27,000 SF",Saint Peters,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,27,000 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",2/25/2016,4291022,$0.54 SF/Mo,Industrial,"3,360 SF",1 Space,MO,For Lease,Industrial,"[('Lambert-St. Louis International Airport', '27 min drive', '15.9 mi'), ('Port of Shreveport', '685 min drive', '587.3 mi'), ('HCI CHEMTECH DISTRUBITION INC.-CHESTERFIELD-MO', '24 min drive', '13.1 mi')]",
2201 W Pennway St,,"6,000 SF",Kansas City,"Rental Rate,$13.00 /SF/YR,Rentable Building Area,6,000 SF,Property Type,Industrial,Year Built,1920,Property Subtype,Warehouse",1/11/2016,4294838,$1.08 SF/Mo,Industrial,"5,500 SF",1 Space,MO,For Lease,Industrial,"[('Kansas City International Airport', '29 min drive', '20.1 mi'), ('Port of Shreveport', '693 min drive', '558.1 mi'), ('MIDWEST RELOAD-KANSAS CITY-MO', '5 min drive', '1.2 mi')]",
3900 Charbonneau Dr,,"180,000 SF",Saint Charles,"Rental Rate,$4.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,30,000 SF,Rentable Building Area,180,000 SF,Property Type,Industrial,Year Built,2017",6/3/2016,4409778,$0.38 SF/Mo,Industrial,"30,000 - 90,000 SF",1 Space,MO,For Lease,Industrial,,
3610 E Kearney St,"Cooler,Storage Space","3,200,000 SF",Springfield,"Rental Rate,$4.25 - $4.85 /SF/YR,Rentable Building Area,3,200,000 SF,Property Type,Industrial,Year Built,1963,Property Subtype,Warehouse,Industrial Refrigeration ColdStorage",2/21/2020,4700977,$0.35 - $0.40 SF/Mo,Industrial,"109,700 - 224,200 SF",2 Spaces,MO,For Lease,Industrial,,
62-92 Soccer Park Rd,,"60,000 SF",Fenton,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,60,000 SF,Property Type,Industrial,Year Built,2008,Property Subtype,Warehouse",12/1/2016,5047893,$0.71 SF/Mo,Industrial,"15,000 SF",1 Space,MO,For Lease,Industrial,"[('Lambert-St. Louis International Airport', '34 min drive', '20.7 mi'), ('Port of Shreveport', '657 min drive', '563.3 mi'), ('BNSF-ST. LOUIS-MO', '16 min drive', '10.0 mi')]",
705 SW 10th St,,"173,480 SF",Blue Springs,"Rental Rate,$20.55 - $28.00 /SF/YR,Rentable Building Area,173,480 SF,Property Type,Industrial,Year Built,1965,Property Subtype,Warehouse",1/8/2020,5740577,$1.71 - $2.33 SF/Mo,Industrial,150 - 442 SF,2 Spaces,MO,For Lease,Office,"[('Port of Shreveport', '695 min drive', '551.6 mi'), ('Interstate Underground Warehouse Industrial Park', '22 min drive', '15.1 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
3800-3830 Charbonneau Dr,Fluorescent Lighting,"194,750 SF",Saint Charles,"Rental Rate,$4.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,32,000 SF,Rentable Building Area,194,750 SF,Property Type,Industrial,Year Built,2017",6/3/2016,6315103,$0.38 SF/Mo,Industrial,"32,000 - 194,750 SF",1 Space,MO,For Lease,Industrial,"[('Lambert-St. Louis International Airport', '20 min drive', '12.3 mi'), ('Port of Shreveport', '683 min drive', '586.8 mi'), ('G. A. T. X. Logistics', '17 min drive', '11.6 mi')]",
1600 N Broadway,"Bus Line,Fenced Lot","226,000 SF",Saint Louis,"Rental Rate,$2.50 /SF/YR,Rentable Building Area,226,000 SF,Property Type,Industrial,Year Built/Renovated,1900/2014,Property Subtype,Manufacturing,Industrial Warehouse",6/19/2017,7756304,$0.21 SF/Mo,Industrial,"20,000 - 100,000 SF",2 Spaces,MO,For Lease,Industrial,"[('Convention Center Transit Stop', '(Lambert Airport Shiloh-Scott, Shrewsbury-Lansdowne I-44 Emerson Park)', '18 min walk'), ('0.9 mi', ""Arch-Laclede's Landing Transit Stop"", '(Lambert Airport Shiloh-Scott, Shrewsbury-Lansdowne I-44 Emerson Park)'), ('19 min walk', '0.9 mi', 'Lambert-St. Louis International Airport'), ('23 min drive', '13.5 mi', 'Port of Shreveport'), ('664 min drive', '572.6 mi', 'BEELMAN RIVER TERMINALS, INC.-SAINT LOUIS-MO'), ('3 min drive', '0.9 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer"
13586 NW Industrial Dr,Signage,"16,500 SF",Bridgeton,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,16,500 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse",8/15/2017,8709790,$0.63 SF/Mo,Industrial,"2,500 SF",1 Space,MO,For Lease,Flex,"[('Lambert-St. Louis International Airport', '15 min drive', '7.9 mi'), ('Port of Shreveport', '675 min drive', '580.7 mi'), ('G. A. T. X. Logistics', '12 min drive', '7.2 mi')]",
1270 S Schifferdecker Ave,Fenced Lot,"33,400 SF",Joplin,"Rental Rate,$2.73 /SF/YR,Rentable Building Area,33,400 SF,Property Type,Industrial,Year Built,1976,Property Subtype,Warehouse",1/12/2016,8910144,$0.23 SF/Mo,Industrial,"33,400 SF",1 Space,MO,For Lease,Industrial,,"Lighting,Heating"
5893 Raytown Rd,,"21,080 SF",Raytown,"Rental Rate,$7.50 - $9.00 /SF/YR,Rentable Building Area,21,080 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse",5/8/2019,9323238,$0.63 - $0.75 SF/Mo,Industrial,"4,000 SF",2 Spaces,MO,For Lease,Flex,"[('Kansas City International Airport', '43 min drive', '30.4 mi'), ('Port of Shreveport', '688 min drive', '554.2 mi'), ('Siegert Transporation Services Inc.', '8 min drive', '3.9 mi')]",
4101-4131 N Kentucky Ave,,"154,000 SF",Kansas City,"Rental Rate,$4.25 /SF/YR,Rentable Building Area,154,000 SF,Min. Divisible,27,720 SF,Year Built,2004,Property Type,Industrial,Cross Streets,NE Parvin Rd,Property Subtype,Warehouse",10/27/2017,9776770,$0.35 SF/Mo,Industrial,"27,720 - 66,440 SF",1 Space,MO,For Lease,Industrial,"[('Kansas City International Airport', '30 min drive', '22.3 mi'), ('Port of Shreveport', '698 min drive', '564.3 mi'), ('PARIS BROTHERS-KANSAS CITY-MO', '8 min drive', '1.4 mi')]","Lighting - Metal Halide,Gas,Heating - Gas"
1627 Erie St,"Signage,Fluorescent Lighting,Air Conditioning","84,330 SF",Kansas City,"Rental Rate,$3.90 /SF/YR,Rentable Building Area,84,330 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",1/7/2020,10052314,$0.33 SF/Mo,Industrial,"26,350 SF",1 Space,MO,For Lease,Industrial,"[('Kansas City International Airport', '24 min drive', '16.9 mi'), ('Port of Shreveport', '697 min drive', '560.8 mi'), ('BNSF-KANSAS CITY-MO', '3 min drive', '0.7 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
512 S Main St,"Floor Drains,Air Conditioning","181,000 SF",Carrollton,"Rental Rate,$2.00 /SF/YR,Rentable Building Area,181,000 SF,Property Type,Industrial,Year Built,1900,Property Subtype,Warehouse",1/4/2018,11134882,$0.17 SF/Mo,Industrial,"5,000 - 181,000 SF",3 Spaces,MO,For Lease,"Office, Industrial","[('MFA Exchange Elevator-Lexington', '48 min drive', '31.6 mi')]","Lighting,Gas,Water,Sewer,Heating"
2820 E 87th Ter,,"30,636 SF",Kansas City,"Rental Rate,$3.95 /SF/YR,Rentable Building Area,30,636 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse,Industrial Distribution",1/5/2018,11150407,$0.33 SF/Mo,Industrial,"30,636 SF",1 Space,MO,For Lease,Industrial,"[('Kansas City International Airport', '44 min drive', '30.9 mi'), ('Port of Shreveport', '681 min drive', '549.3 mi'), ('Smoot Grain Co.', '14 min drive', '6.5 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
5743 West Park Ave,Signage,"12,000 SF",Saint Louis,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,12,000 SF,Property Type,Industrial,Year Built,1952,Property Subtype,Warehouse",5/20/2019,11186019,$1.00 SF/Mo,Industrial,"6,000 SF",1 Space,MO,For Lease,Flex,"[('Lambert-St. Louis International Airport', '22 min drive', '14.0 mi'), ('Port of Shreveport', '662 min drive', '569.3 mi'), ('Central Warehouse', '7 min drive', '2.7 mi')]",
7110-7140 N Broadway,"Bus Line,Fenced Lot,Signage","445,496 SF",Saint Louis,"Rental Rate,$6.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,106,489 SF,Rentable Building Area,445,496 SF,Property Type,Industrial,Year Built/Renovated,1942/2016",9/28/2016,11775795,$0.50 SF/Mo,Industrial,"106,489 - 200,000 SF",1 Space,MO,For Lease,Industrial,"[('Lambert-St. Louis International Airport', '19 min drive', '9.9 mi'), ('Port of Shreveport', '670 min drive', '577.0 mi'), ('NS-ST. LOUIS-MO', '4 min drive', '1.6 mi')]",
1425 N 2nd St,"Fenced Lot,Floor Drains","81,500 SF",Saint Louis,"Rental Rate,$2.22 /SF/YR,Rentable Building Area,81,500 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",6/15/2018,12604875,$0.19 SF/Mo,Industrial,"13,500 SF",1 Space,MO,For Lease,Industrial,"[('Convention Center Transit Stop', '(Lambert Airport Shiloh-Scott, Shrewsbury-Lansdowne I-44 Emerson Park)', '15 min walk'), ('0.8 mi', ""Arch-Laclede's Landing Transit Stop"", '(Lambert Airport Shiloh-Scott, Shrewsbury-Lansdowne I-44 Emerson Park)'), ('16 min walk', '0.8 mi', 'Lambert-St. Louis International Airport'), ('23 min drive', '14.1 mi', 'BEELMAN RIVER TERMINALS, INC.-SAINT LOUIS-MO'), ('4 min drive', '1.2 mi')]",
6100-6124 E Connecticut Ave,,"26,544 SF",Kansas City,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,26,544 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse",3/11/2020,18827942,$0.50 SF/Mo,Industrial,"4,430 - 14,638 SF",3 Spaces,MO,For Lease,Industrial,"[('Kansas City International Airport', '31 min drive', '20.6 mi'), ('Port of Shreveport', '694 min drive', '561.0 mi'), ('Quality Warehouse Company, Incorporated', '2 min drive', '0.4 mi')]",Lighting - Fluorescent
6603C Royal St,,"3,200 SF",Pleasant Valley,"Rental Rate,$13.50 /SF/YR,Rentable Building Area,3,200 SF,Property Type,Industrial,Year Built,2005,Property Subtype,Warehouse",3/20/2020,18934957,$1.13 SF/Mo,Industrial,"1,600 SF",1 Space,MO,For Lease,Industrial,,
166 Enterprise Dr,,"33,799 SF",Wentzville,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,33,799 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",3/26/2020,18995916,$0.50 SF/Mo,Industrial,"30,000 SF",1 Space,MO,For Lease,Industrial,"[('Lambert-St. Louis International Airport', '45 min drive', '30.3 mi'), ('Port of Shreveport', '697 min drive', '598.8 mi'), ('HCI CHEMTECH DISTRUBITION INC.-CHESTERFIELD-MO', '35 min drive', '25.8 mi')]",
2402-2420 Centerline Industrial Dr,,"19,616 SF",Maryland Heights,"Rental Rate,$5.75 /SF/YR,Rentable Building Area,19,616 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse,Cross Streets,Adie Rd",4/3/2020,19104800,$0.48 SF/Mo,Industrial,"2,500 SF",1 Space,MO,For Lease,Industrial,"[('Lambert-St. Louis International Airport', '19 min drive', '10.9 mi'), ('Port of Shreveport', '670 min drive', '577.1 mi'), ('HCI CHEMTECH DISTRUBITION INC.-CHESTERFIELD-MO', '14 min drive', '7.1 mi')]",
3155-3159 Terrace St,"Security System,Signage","99,940 SF",Kansas City,"Property Type,Industrial,Rentable Building Area,99,940 SF,Property Subtype,Warehouse,Year Built,1966",4/18/2016,3926119,Rent Upon Request,Industrial,"49,461 SF",1 Space,MO,For Lease,Industrial,"[('Kansas City International Airport', '33 min drive', '22.2 mi'), ('Port of Shreveport', '694 min drive', '557.8 mi'), ('ELDERS GRAIN INC.-KANSAS CITY-KS', '3 min drive', '0.7 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
Elm Point Industrial Dr,,"10,500 SF",Saint Charles,"Min. Divisible,1,750 SF,Rentable Building Area,10,500 SF,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",4/13/2015,4418979,Rent Upon Request,Industrial,"1,750 - 10,050 SF",1 Space,MO,For Lease,Industrial,"[('Lambert-St. Louis International Airport', '20 min drive', '12.5 mi'), ('Port of Shreveport', '684 min drive', '587.0 mi'), ('G. A. T. X. Logistics', '18 min drive', '11.8 mi')]",
2081-2089 Corporate 44 Dr,Signage,"129,757 SF",Fenton,"Property Type,Industrial,Rentable Building Area,129,757 SF,Property Subtype,Warehouse,Year Built,2003",8/17/2017,4718576,Rent Upon Request,Industrial,"26,324 SF",1 Space,MO,For Lease,Industrial,,
2211-2231 Hitzert Ct,,"534,871 SF",Fenton,"Min. Divisible,40,500 SF,Rentable Building Area,534,871 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse",4/7/2017,6668644,Rent Upon Request,Industrial,"40,500 - 389,062 SF",1 Space,MO,For Lease,Industrial,"[('Lambert-St. Louis International Airport', '36 min drive', '21.6 mi'), ('Port of Shreveport', '660 min drive', '565.6 mi'), ('HCI CHEMTECH DISTRUBITION INC.-CHESTERFIELD-MO', '21 min drive', '11.6 mi')]","Lighting - Metal Halide,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1175 Industrial Dr,"Front Loading,Storage Space,Air Conditioning","43,000 SF",Eldon,"Property Type,Industrial,Rentable Building Area,43,000 SF,Property Subtype,Warehouse,Year Built/Renovated,1982/2017",12/19/2017,11019816,Rent Upon Request,Industrial,"43,000 SF",1 Space,MO,For Lease,Industrial,,"Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
3975-4015 Papin St,"Fenced Lot,Signage,Air Conditioning","150,000 SF",Saint Louis,"Min. Divisible,12,460 SF,Rentable Building Area,150,000 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse,Cross Streets,Sarah Ave",11/2/2018,11185414,Rent Upon Request,Industrial,"12,460 - 105,751 SF",2 Spaces,MO,For Lease,"Retail, Flex","[('Grand Transit Stop', '(Lambert Airport Shiloh-Scott, Shrewsbury-Lansdowne I-44 Emerson Park)', '20 min walk'), ('1.0 mi', 'Lambert-St. Louis International Airport', '24 min drive'), ('12.9 mi', 'Port of Shreveport', '664 min drive'), ('569.8 mi', 'RELOAD, INC.-ST. LOUIS-MO', '2 min drive'), ('0.7 mi',)]",
