address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
1900 NW 97th Ave,"24 Hour Access,Bus Line,Cooler,Fenced Lot,Signage,Yard","49,051 SF",Miami,"Rental Rate,$23.00 /SF/YR,Rentable Building Area,49,051 SF,Property Type,Industrial,Year Built/Renovated,1976/2014,Property Subtype,Warehouse",,,3/11/2020,18827431,$1.92 SF/Mo,,Industrial,"5,383 SF","Tenant responsible for usage of lights and electrical outlets,Kitchen,Security System,Natural Light,Central Air Conditioning,Private Restrooms,High Ceilings","Beautiful office space with an open format located at Beacon & 97th. This space has private restrooms and a large kitchen/lunch room area. Ample parking with 24 hour security. Access is off of 97th Avenue and NW 25th Street. Close to several great restaurants, hotels, gas stations and banks.",1 Space,FL,For Lease,Office,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '17 min drive', '7.5 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '17 min drive', '8.4 mi'), ('Miami International Airport', '12 min drive', '4.7 mi'), ('Fort Lauderdale–Hollywood International Airport', '46 min drive', '32.9 mi'), ('Port of Miami', '26 min drive', '13.9 mi'), ('Alphinos Distributors, Incorporated', '9 min drive', '4.0 mi')]",Lighting - Halogen
3500 NW 77th Ct,"Bus Line,Fenced Lot,Signage","29,000 SF",Miami,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,29,000 SF,Property Type,Industrial,Year Built/Renovated,1969/1984,Property Subtype,Warehouse","Prime location with frontage and signage on Palmetto Expressway.,Less than 4 miles from the Miami International Airport.,Located within Doral Tile District, the core industrial area of the city.,Accessible from either highway exit at 826; NW 36th St or NW 25th St.",,3/18/2019,18827803,$1.00 SF/Mo,"3500 NW 77th Ct is a 29,000 SF industrial warehouse located in Doral, FL 33122. Renovated in 1984, this property sports several features including a 1.28 acres lot with great frontage on Palmetto Expressway. 
Property is zoned Industrial (I) with 3 phase power and 31 dedicated parking spaces.",Industrial,"29,000 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 3,000 SF of dedicated office space,3 Loading Docks","21,000 SF warehouse with 3,000 SF office space and 5,000 SF showroom.  22' ceiling height.",1 Space,FL,For Lease,Industrial,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '12 min drive', '5.0 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '14 min drive', '6.0 mi'), ('Miami International Airport', '10 min drive', '3.4 mi'), ('Fort Lauderdale–Hollywood International Airport', '43 min drive', '28.6 mi'), ('Port of Miami', '24 min drive', '12.9 mi'), ('Alphinos Distributors, Incorporated', '7 min drive', '2.3 mi')]",
3300 NW 110th St,Fenced Lot,"56,070 SF",Miami,"Rental Rate,$9.50 /SF/YR,Rentable Building Area,56,070 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse",,,3/13/2020,18859516,$0.79 SF/Mo,,Industrial,"56,070 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,3,417 s.f. of office on two floors,Heavy power: 2 Phase; 280V, 1200 Amps,+/-26,000 s.f. air conditioned warehouse,Includes 3,417 SF of dedicated office space,7 Loading Docks,52,653 s.f. of warehouse,Fully fenced property,2.31 acres of land",,1 Space,FL,For Lease,Industrial,"[('Opa-Locka Commuter Rail (Tri-County Commuter)', '7 min drive', '2.3 mi'), ('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '7 min drive', '2.8 mi'), ('Miami International Airport', '24 min drive', '10.0 mi'), ('Fort Lauderdale–Hollywood International Airport', '29 min drive', '17.9 mi'), ('Port of Miami', '23 min drive', '12.0 mi'), ('SMITH TERMINAL DISTRIBUTION SYSTEMS-MIAMI-FL', '4 min drive', '1.3 mi')]",
7001 NW 36th Ave,,"24,827 SF",Miami,"Rental Rate,$5.23 /SF/YR,Rentable Building Area,24,827 SF,Property Type,Industrial,Year Built,1954,Property Subtype,Warehouse",,,3/18/2020,18903776,$0.44 SF/Mo,"~19,000 SF of Yard and 500 SF of Office available for lease.
~$8,500/mo.
~Great Opportunity for Rarely found Outdoor Storage.
~ Contractor's Dream, perfect for Vehicle Parking and Office for Staff
~Close to all major arteries.",Industrial,500 SF,"Listed rate may not include certain utilities, building services and property expenses",,1 Space,FL,For Lease,Industrial,"[('Tri-Rail and Metrorail Transfer Station', '16 min walk', '0.8 mi'), ('Northside Transit Stop', '20 min walk', '1.0 mi'), ('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '17 min walk', '0.8 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '7 min drive', '2.5 mi'), ('Miami International Airport', '19 min drive', '7.0 mi'), ('Fort Lauderdale–Hollywood International Airport', '34 min drive', '21.5 mi'), ('Port of Miami', '20 min drive', '9.9 mi'), ('Florida Bulk Transfer', '2 min drive', '0.5 mi')]","Water - City Water,Sewer - City Sewer"
7860 NW 58th St,,"10,580 SF",Miami,"Rental Rate,$18.95 /SF/YR,Rentable Building Area,10,580 SF,Property Type,Industrial,Year Built/Renovated,1979/2018,Property Subtype,Showroom",At the entrance of Palmetto Expressway (NW 58th Street),,3/30/2020,19053479,$1.58 SF/Mo,"• Twin-T Roof. +/- 20’ Clear. Sprinklered.
• CBS construction. No columns in the warehouse area.
• 3 Dock High doors with bumpers.",Industrial,"3,580 - 10,580 SF","Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition,3 Loading Docks,Kitchen,Includes 2,380 SF of dedicated office space,Can be combined with additional space(s) for up to 10,580 SF of adjacent space,Central Air Conditioning,Natural Light,Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition,3 Loading Docks,Kitchen,Includes 2,380 SF of dedicated office space,Can be combined with additional space(s) for up to 10,580 SF of adjacent space,Central Air Conditioning,Natural Light","• +/- 10,580 SF total o +/- 2,380 SF Office (2 floors) o +/- 1,800 SF Showroom o +/- 1,200 SF Storage Mezzanine o +/- 5,200 SF warehouse
• Twin-T Roof. +/- 20’ Clear. Sprinklered.
• CBS construction. No columns in the warehouse area.
• 3 Dock High doors with bumpers.
• Separate office, warehouse and 2nd floor restrooms.
• Kitchenette with running water.
• Ample offices and showroom featuring high-end finishes.
• All permits in place.,• +/- 10,580 SF total o +/- 2,380 SF Office (2 floors) o +/- 1,800 SF Showroom o +/- 1,200 SF Storage Mezzanine o +/- 5,200 SF warehouse
• Twin-T Roof. +/- 20’ Clear. Sprinklered.
• CBS construction. No columns in the warehouse area.
• 3 Dock High doors with bumpers.
• Separate office, warehouse and 2nd floor restrooms.
• Kitchenette with running water.
• Ample offices and showroom featuring high-end finishes.
• All permits in place.",2 Spaces,FL,For Lease,Industrial,"[('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '12 min drive', '5.6 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '13 min drive', '5.7 mi'), ('Miami International Airport', '11 min drive', '4.5 mi'), ('Fort Lauderdale–Hollywood International Airport', '39 min drive', '26.8 mi'), ('Port of Miami', '24 min drive', '14.0 mi'), ('NS-MIAMI-FL', '6 min drive', '2.3 mi')]",
12355 SW 129th Ct,Signage,"16,559 SF",Miami,"Rental Rate,$15.27 /SF/YR,Rentable Building Area,16,559 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",,,4/7/2020,19140324,$1.27 SF/Mo,,Industrial,"1,100 SF","Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition",Warehouse space for lease in Miami/Kendall,1 Space,FL,For Lease,Industrial,"[('Miami International Airport', '29 min drive', '16.1 mi'), ('Port of Miami', '38 min drive', '20.7 mi'), ('Alphinos Distributors, Incorporated', '25 min drive', '15.0 mi')]",
8265 NW 93rd St,Bus Line,"9,909 SF",Miami,"Rental Rate,$20.58 /SF/YR,Rentable Building Area,9,909 SF,Property Type,Industrial,Year Built,1971,Property Subtype,Warehouse",,,4/8/2020,19148275,$1.72 SF/Mo,,Industrial,"9,909 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,FL,For Lease,Industrial,"[('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '13 min drive', '5.8 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '13 min drive', '5.9 mi'), ('Miami International Airport', '15 min drive', '6.8 mi'), ('Fort Lauderdale–Hollywood International Airport', '38 min drive', '25.4 mi'), ('Port of Miami', '27 min drive', '13.8 mi'), ('Sunshine Loading Service, Incorporated', '4 min drive', '0.9 mi')]",
1300-1350 NW 74th St,Fenced Lot,"102,000 SF",Miami,"Rental Rate,$9.25 /SF/YR,Property Subtype,Warehouse,Min. Divisible,40,000 SF,Rentable Building Area,102,000 SF,Property Type,Industrial,Year Built,1955",,,4/14/2020,19218929,$0.77 SF/Mo,,Industrial,"40,000 - 100,453 SF","Listed rate may not include certain utilities, building services and property expenses,2 Drive Ins,Includes 2,900 SF of dedicated office space,16 Loading Docks","Up to 100,453 s.f. available with a brand new ±2,900 s.f. office and the ability to add more. Sixteen (16) dock height positions, two (2) concrete ramps,  16’8” clear ceiling height and two (2) external loading docks. Fully fenced parking and loading area with concrete tilt-up/aggregate. Excellent location just off I-95 at 79th St. exit. Institutionally owned and managed. Available Q2 2020.",1 Space,FL,For Lease,Industrial,"[('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '7 min drive', '2.8 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '11 min drive', '5.0 mi'), ('Miami International Airport', '23 min drive', '9.6 mi'), ('Fort Lauderdale–Hollywood International Airport', '29 min drive', '19.0 mi'), ('Port of Miami', '16 min drive', '7.9 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-MIAMI-FL', '4 min drive', '1.2 mi')]","Lighting,Gas,Water,Sewer,Heating"
4400-4440 NW 74th Ave,"Fenced Lot,Air Conditioning","91,416 SF",Miami,"Rental Rate,$10.50 /SF/YR,Rentable Building Area,91,416 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse",,,4/17/2020,19256284,$0.88 SF/Mo,,Industrial,"5,074 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,FL,For Lease,Industrial,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '12 min drive', '4.5 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '13 min drive', '5.5 mi'), ('Miami International Airport', '11 min drive', '3.3 mi'), ('Fort Lauderdale–Hollywood International Airport', '42 min drive', '27.5 mi'), ('Port of Miami', '25 min drive', '12.2 mi'), ('Alphinos Distributors, Incorporated', '7 min drive', '2.3 mi')]",
1910 NW 97th Ave,"Bus Line,Fenced Lot,Signage","107,667 SF",Miami,"Rental Rate,$8.75 /SF/YR,Rentable Building Area,107,667 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Distribution",,,4/20/2020,19280869,$0.73 SF/Mo,,Industrial,"107,000 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,FL,For Lease,Industrial,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '18 min drive', '7.6 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '18 min drive', '8.6 mi'), ('Miami International Airport', '13 min drive', '4.8 mi'), ('Fort Lauderdale–Hollywood International Airport', '46 min drive', '33.0 mi'), ('Port of Miami', '27 min drive', '14.1 mi'), ('Alphinos Distributors, Incorporated', '10 min drive', '4.2 mi')]",
3201 NW 24th Street Rd,"Conferencing Facility,Property Manager on Site,Storage Space,Air Conditioning","16,498 SF",Miami,"Property Type,Industrial,Rentable Building Area,16,498 SF,Property Subtype,Warehouse,Year Built,1979","Centralized location served by multiple highways in the city core,Flexible leasing office and warehouse spaces with parking,Very close to Miami International Airport and the MIC as well as Coral Gables, Hialeah, Downtown, and Miami Beach.",,12/12/2018,12939210,Rent Upon Request,"Bring your business to the center of Miami and access various sub-markets close to the airport from 5 highways! Minutes from Coral Gables, MIA airport, the Miami River, Hialeah, Downtown Brickell and Miami Beach. Palmer Lake is a dynamic business district that is experiencing tremendous growth. Address Real Estate LLC is very pleased to present this 2 story property with office and warehouse use and  parking available along with flexible leasing terms.  Most central location in Miami, less than 2 miles from  836, SR112, I95, Le Jeune, and 37 Ave. Perfect for shipping, logistics, service oriented businesses, transportation, construction, tech and programming. Building has a fiber internet connection and easy leasing terms.",Industrial,100 SF,"Office intensive layout,Space is in Excellent Condition,Kitchen,Fits 1 Person,Central Air Conditioning,Private Restrooms","2 great small office spaces available about 100 sft each. Already built out and ready to move in.  Nice flooring, lighting, and privacy.",1 Space,FL,For Lease,Office,"[('Miami Airport Commuter Rail (Tri-County Commuter)', '19 min walk', '0.9 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '6 min drive', '2.0 mi'), ('Miami International Airport', '17 min drive', '6.1 mi'), ('Fort Lauderdale–Hollywood International Airport', '38 min drive', '24.4 mi'), ('Port of Miami', '14 min drive', '6.6 mi'), ('Florida Bulk Transfer', '8 min drive', '3.6 mi')]",
3500 NW 71st St,"Fenced Lot,Mezzanine,Raised Floor,Security System,Air Conditioning","43,216 SF",Miami,"Rental Rate,$12.50 /SF/YR,Rentable Building Area,43,216 SF,Property Type,Industrial,Year Built/Renovated,1960/2019,Property Subtype,Warehouse","air-conditioned, 22' clear ceilings, fully renovated.",,6/27/2019,13256718,$1.04 SF/Mo,"FULLY AIR CONDITIONED. Renovated in 2019, this space is now available for immediate lease. The space offers up to 21,650 Sqft, with 2 mezzanines that create an additional ~5,000 sqft of space in addition to the 21,650. 22' clear ceilings through out the rest of the space, ample parking, and located on corner lot near major commercial thoroughfares.",Industrial,"21,650 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,3 Loading Docks,Partitioned Offices,Security System,Shower Facilities,Corner Property,Includes 2,000 SF of dedicated office space,High End Trophy Space,Central Air Conditioning,Private Restrooms,Raised Floor,Air conditioned warehouse","Fully air conditioned warehousing that was fully renovated in 2019 with 22' clear ceilings, 2 dock height doors, 1 ramp, CSX rail access, and ~5,000 sqft of mezzanine in addition to the the 21,650 SQFT. ~2,000 sqft of brand new office space, with 4 bathrooms.
Partial sub-leases can be considered.",1 Space,FL,For Lease,Industrial,"[('Tri-Rail and Metrorail Transfer Station', '17 min walk', '0.8 mi'), ('Northside Transit Stop', '17 min walk', '0.9 mi'), ('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '17 min walk', '0.9 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '7 min drive', '2.6 mi'), ('Miami International Airport', '19 min drive', '7.0 mi'), ('Fort Lauderdale–Hollywood International Airport', '34 min drive', '21.3 mi'), ('Port of Miami', '19 min drive', '9.7 mi'), ('Florida Bulk Transfer', '3 min drive', '0.8 mi')]","Water,Sewer - Septic Field"
1060 NW 22nd St,Storage Space,"14,000 SF",Miami,"Rental Rate,$18.48 /SF/YR,Property Subtype,Service,Min. Divisible,5,000 SF,Rentable Building Area,14,000 SF,Property Type,Industrial,Year Built,1924","Parking Available for Approximately 30 vehicles,Rentable Space and Terms are Flexible.,Excellent Location",,8/21/2018,13559420,$1.54 SF/Mo,"Industrial Warehouse located in the heart of Allapattah. Great Opportunity to operate your business in one of the fastest growing areas of the City. The leasable area offered is 5,000 SF; however, there is plenty of room available to grow with a total floor plan of 14,455 SF. on the main level plus a basement with approximately an extra 14,000 SF. This warehouse includes 4 docks, with +/- 16-Foot ceilings and plenty of parking space for 30+ vehicles. Easy access to Wynwood, Design District, Miami River, Jackson Medical, Downtown Miami, Port Of Miami, Beaches, MIA Airport, and all Highways.",Industrial,"5,000 - 14,000 SF","Listed rate may not include certain utilities, building services and property expenses,Kitchen,Secure Storage,4 Loading Docks,Private Restrooms",Industrial Warehouse located in the heart of Allapattah. Great Opportunity to operate your business from one of the fastest growing areas of the City. Rentable space is flexible.,1 Space,FL,For Lease,Industrial,"[('Santa Clara Transit Stop', '7 min walk', '0.3 mi'), ('Civic Center Transit Stop', '15 min walk', '0.7 mi'), ('Allapattah Transit Stop', '19 min walk', '0.9 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '10 min drive', '3.7 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '9 min drive', '4.1 mi'), ('Miami International Airport', '22 min drive', '8.6 mi'), ('Fort Lauderdale–Hollywood International Airport', '34 min drive', '21.7 mi'), ('Port of Miami', '11 min drive', '4.5 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-MIAMI-FL', '7 min drive', '2.9 mi')]",
