address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
1050 Slocum Ave,"Signage,Air Conditioning","60,400 SF",Ridgefield,"Rental Rate,$24.00 - $27.50 /SF/YR,Rentable Building Area,60,400 SF,Property Type,Industrial,Year Built,1945,Property Subtype,Warehouse,Office Building","Onsite Parking,Easy access to Rt. 46,All inclusive rent",,1/6/2020,3927508,$2.00 - $2.29 SF/Mo,"23-Unit Office Property.  Common Areas include lounge/waiting area, Bathrooms and on-site parking.
Rental rates are inclusive of heat, cooling, electricity and  common area maintenance charges, and property taxes.
Main thoroughfare connecting Palisades Park, Ridgefield and Fairview.  Close to Rt. 46 entrance and Ridgefield ""circle.""",Industrial,"240 - 1,415 SF","Rate includes utilities, building services and property expenses,Fits 1 - 4 People,Open Floor Plan Layout,Rate includes utilities, building services and property expenses,Fits 1 - 2 People,Open Floor Plan Layout,Rate includes utilities, building services and property expenses,2 Private Offices,Fits 2 - 7 People,Space is in Excellent Condition","Single room,Single room with hallway-facing window.,This is a sublease for over 4 years but the term is negotiable.",3 Spaces,NJ,For Lease,Office,"[('Teterboro Commuter Rail (Pascack Valley Line)', '10 min drive', '5.4 mi'), ('Essex Street Commuter Rail (Pascack Valley Line)', '10 min drive', '5.9 mi'), ('La Guardia Airport', '24 min drive', '14.4 mi'), ('Newark Liberty International Airport', '18 min drive', '15.2 mi'), ('John F. Kennedy International Airport', '37 min drive', '25.3 mi'), ('NY - Red Hook Container Terminal', '1 min drive', '10.6 mi'), ('CSX INTERMODAL-LITTLE FERRY-NJ', '1 min drive', '2.1 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
11 Princess Rd,,"55,000 SF",Lawrenceville,"Rental Rate,$15.00 /SF/YR,Building Class,B,Property Type,Flex,Rentable Building Area,55,000 SF,Property Subtype,R&D,Industrial Warehouse,Year Built,1985",Zoned Indoor Recreational Use,,8/6/2019,3928075,$1.25 SF/Mo,"11 Princess Rd - Princeton South @ Lawrenceville
The building is extremely adaptable and can accommodate a wide range of applications * Designed for use as a multi-tenant or a single user facility * More than adequate parking with additional parking located in the rear of the building * Drive-In capability available to each user. Cars, vans, and small trucks have direct access to the building's interior * Interior space can be divided into virtually any configuration. Efficient design of offices from other areas such as research laboratories or warehouse/storage space can easily be accomplished * Users have complete control over electric, heating, and/or air conditioning costs * Professionally landscaped park-like setting 6/30/97: First Industrial Realty Trust, Inc. purchased this building from the Punia Organization as part of a 48-property, $105 million package.
Hub of I-295 and Rt. 1, near 206",Flex,"5,000 SF","Lease rate does not include utilities, property expenses or building services","1 Tailgate

This space can be combined with Suite H & J for a total of 15,000 SF",1 Space,NJ,For Lease,Office,"[('Hamilton Commuter Rail (Northeast Corridor Line)', '12 min drive', '4.9 mi'), ('Princeton Commuter Rail (Princeton Branch)', '15 min drive', '7.8 mi'), ('Trenton Mercer Airport', '19 min drive', '9.1 mi')]","Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
278 Monmouth St,,"76,132 SF",Hightstown,"Rental Rate,$7.80 /SF/YR,Rentable Building Area,76,132 SF,Property Type,Industrial,Year Built,1902,Property Subtype,Warehouse",,,11/9/2015,3928204,$0.65 SF/Mo,"6,000 sq. ft space with ample parking, 1 loading dock, private office  ideal use for small business, room for tractor trailers
Minutes from exit 8A of NJ Turnpike and the growing Route 33 Corridor",Industrial,"6,000 SF","Rate includes utilities, building services and property expenses,2 Loading Docks","$3,900/month
Warehouse or possible Professional use near NJ Turnpike exit 8A
Warehouse for lease near route 33 NJ Turnpike exit 8A
on 4 acre lot with parking available Unit 1 6500 Sq. Ft. of space with offices, upgraded electric, cafeteria , can be possibly use of professional offices, flex warehouse spaces available of 10,000 Sq. Ft. or 16,500 Sq. Ft. also available.",1 Space,NJ,For Lease,Industrial,"[('Princeton Junction Commuter Rail (Northeast Corridor Line, Princeton Branch)', '17 min drive', '7.6 mi'), ('Trenton Mercer Airport', '38 min drive', '21.1 mi'), ('New York Container Terminal', '49 min drive', '37.0 mi'), ('National Distribution Centers', '17 min drive', '9.0 mi')]",Heating - Fired Oil
19 Cotters Ln,Air Conditioning,"21,500 SF",East Brunswick,"Rental Rate,$18.00 /SF/YR,Rentable Building Area,21,500 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse,Office Building",,,6/30/2015,3928451,$1.50 SF/Mo,"Class A office space, located in the heart of Industrial Park, at 19 Cotters Ln, East Brunswick, NJ
$18.00/SF All inclusive: Heat, electric, and CAM.
Plenty of parking, Two minutes from NJ TNPK and Highway 18.
",Industrial,"3,400 SF","Rate includes utilities, building services and property expenses,Fits 9 - 28 People",,1 Space,NJ,For Lease,Office,"[('New Brunswick Commuter Rail (Northeast Corridor Line)', '11 min drive', '4.2 mi'), ('Jersey Avenue Commuter Rail (Northeast Corridor Line)', '15 min drive', '6.5 mi'), ('Newark Liberty International Airport', '46 min drive', '28.7 mi'), ('Trenton Mercer Airport', '48 min drive', '30.2 mi'), ('New York Container Terminal', '34 min drive', '23.5 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-NEW BRUNSWIC', '14 min drive', '5.3 mi')]",
687 Lehigh Ave,Commuter Rail,"38,000 SF",Union,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,38,000 SF,Property Type,Industrial,Year Built/Renovated,1947/1971,Property Subtype,Warehouse,Industrial Manufacturing",possible sale,,7/11/2019,3989872,$0.50 SF/Mo,"CONFIDENTIAL SHOWINGS BY APPT ONLY.
38,000 sq.ft. Divible
28' ceilings 1 large Drive-in door.
3,000 amps power.
sprinklered, gas heat, ample parking. CAM $2.40
Near Rt.22/ 1&9/ GPS",Industrial,"38,000 SF","Lease rate does not include utilities, property expenses or building services,4 Drive Ins","CONFIDENTIAL SHOWINGS BY APPT ONLY.

8,000/19,000/ Up to 38,000 sq.ft. Available
Possible Sale/Leaseback up to 19,000 sq.ft.
Ample parking
3,000 to 6,000 sq.ft. office
Sale listing is for $4,250,000",1 Space,NJ,For Lease,Industrial,"[('Union Commuter Rail (Raritan Valley Line)', '18 min walk', '0.9 mi'), ('Roselle Park Commuter Rail (Raritan Valley Line)', '5 min drive', '1.3 mi'), ('Newark Liberty International Airport', '21 min drive', '8.0 mi'), ('La Guardia Airport', '42 min drive', '28.2 mi'), ('John F. Kennedy International Airport', '50 min drive', '31.3 mi'), ('Maher Terminal', '15 min drive', '7.0 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL-ELIZABET', '12 min drive', '4.4 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
24 Sheridan Ave,,"27,500 SF",Clifton,"Rental Rate,$5.00 - $8.50 /SF/YR,Rentable Building Area,27,500 SF,Property Type,Industrial,Year Built,1925,Property Subtype,Warehouse,Industrial Distribution,Showroom",,,7/9/2018,4019082,$0.42 - $0.71 SF/Mo,"Industrial / Manufacturing building in Clifton NJ.
Various configurations / combinations of spaces possible.
long and short term lease options available.  
quick access to rt 46 and rt3.
Ample parking.
Brokers welcome.
24 Sheridan Ave
Clifton NJ
Just off Main St, Near Passaic border.
25 Min to GWB & Lincoln Tunnel.
",Industrial,"10,000 - 21,500 SF","Lease rate does not include utilities, property expenses or building services,Lease rate does not include utilities, property expenses or building services,2 Loading Docks",7' ceiling height,2 Spaces,NJ,For Lease,Industrial,"[('Clifton Commuter Rail (Main/Port Jervis Line)', '5 min drive', '1.3 mi'), ('Passaic Commuter Rail (Main/Port Jervis Line)', '6 min drive', '1.9 mi'), ('Newark Liberty International Airport', '22 min drive', '16.6 mi'), ('La Guardia Airport', '37 min drive', '25.2 mi'), ('John F. Kennedy International Airport', '50 min drive', '36.2 mi')]","Lighting,Gas,Water,Sewer,Heating"
20-56 Butler St,Fenced Lot,"400,000 SF",Elizabeth,"Rental Rate,$12.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,9,000 SF,Rentable Building Area,400,000 SF,Property Type,Industrial,Year Built,1970",Easy access to the New Jersey Turnpike,,7/27/2018,4019417,$1.00 SF/Mo,"Property Description
Port Distribution Center and Offices
Property Features
Total Building Size: ±400,000 SF on 12 AC
Taxes & CAM: $2.50 PSF
Solar Panels: Yes
3 miles to port area
1 mile to NJ Turnpike Interchange 13",Industrial,"9,000 - 25,000 SF","Rate includes utilities, building services and property expenses,2 Loading Docks,Includes 3,480 SF of dedicated office space","±1,900 - 15,000 SF Office
Includes Heat / Utilities",1 Space,NJ,For Lease,Industrial,,"Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1050 Edward St,,"98,999 SF",Linden,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,98,999 SF,Property Type,Industrial,Year Built/Renovated,1970/2002,Property Subtype,Warehouse",,,2/22/2016,4019442,$0.71 SF/Mo,"Sophisticated new ownership.Building undergoing extensive interior and exterior renovations.Favorable low taxes.Located Off of Route 1 & 9.1.4 Miles to Linden Airport.8 Miles to Newark Liberty International Airport.Close Proximity to Ports Newark / Elizabeth.4 Miles to New Jersey Turnpike.5 Miles to Garden State Parkway.1 acre of gated trailer parking on site.
Visable from
",Industrial,"98,999 SF","Lease rate does not include certain property expenses,1 Drive In Bay,Includes 9,572 SF of dedicated office space,12 Loading Docks",1 acre of gated trailer parking,1 Space,NJ,For Lease,Industrial,"[('Linden Commuter Rail (Northeast Corridor, North Jersey Coast Lines)', '5 min drive', '1.9 mi'), ('Rahway Commuter Rail (Northeast Corridor, North Jersey Coast Lines)', '6 min drive', '2.1 mi'), ('Newark Liberty International Airport', '25 min drive', '10.7 mi'), ('La Guardia Airport', '44 min drive', '31.0 mi'), ('John F. Kennedy International Airport', '49 min drive', '34.3 mi'), ('New York Container Terminal', '12 min drive', '6.9 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL-CARTERET', '11 min drive', '4.9 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
224 Stockton St,,"250,000 SF",Phillipsburg,"Rental Rate,$3.75 - $6.50 /SF/YR,Property Type,Industrial,Total Space Available,105,000 SF,Property Subtype,Warehouse,Min. Divisible,1,500 SF,Rentable Building Area,250,000 SF,Max. Contiguous,49,000 SF,Year Built/Renovated,1900/2004","Available in September, a free standing building which would be perfect for a small supermarket! 8000 Feet, Counter space, loading dock and parking!,Come join architect, contracting company, printer, telemarketer. All just office or office with a showroom would work at the center.,Industrial spaces for manufacturing to just storage from 500-50000 sq feet. Quick access to PA and NY right off the 78.,Come join a restuarant, bar, catering hall, antique shop, baseball camp, tile shop, gym, golf & batting cages. Any retail would thrive at this center!,Off the 78, near Easton and 1 hour from NYC. Perfect mix of industrial, retail and office space.",,11/15/2019,4064343,$0.31 - $0.54 SF/Mo,"The property was fully renovated in early 2000 but kept to its old look. The new buyers are gearing the property towards millennials with the famous Marinaras  as the anchor tenant. A brand new bar with $300,000.00 being put into it, A new personal gym, art and band space rentals all coming to the retail/entertainment part of the building. In the industrial side an Amazon company, an innovative T-Shirt printer and more. A new concept of storage space with wide open office space, couches, an expresso room with pool table and all glassed conference room is coming to the third floor as well. 
The property has tons of parking, over 300 spots and an onsite manager, The property is very centrally located off of Exit 3 of 78, 20 minutes from the Allentown Airport, 60 minutes from Newark International Airport and 2 miles from eastern Pennsylvania. This facility can accommodate a wide range of uses, including office, flex, warehouse and light manufacturing.",Industrial,"1,500 - 105,000 SF","Lease rate does not include utilities, property expenses or building services,8 Loading Docks,2 Drive Ins,Lease rate does not include utilities, property expenses or building services,Lease rate does not include utilities, property expenses or building services,Lease rate does not include utilities, property expenses or building services,2 Loading Docks,High Ceilings,Secure Storage,Space is in Excellent Condition,Central Air and Heating,Exposed Ceiling,Emergency Lighting,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 49,000 SF of adjacent space,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 49,000 SF of adjacent space,Fits 4 - 12 People,Lease rate does not include utilities, property expenses or building services,Fits 30 - 96 People","Entertainment/Showroom,Entertainment/Showroom,Perfect space for restaurant, super market, small business that is online only or wants to have a place where customers can come and see product as well. Its beautiful space with 20 foot exposed ceiling. Perfect for studio , art, entertainment and so many uses!,Industrial/Warehouse",8 Spaces,NJ,For Lease,"Office, Office/Retail","[('Lehigh Valley International Airport', '27 min drive', '15.7 mi'), ('Port of Philadelphia', '89 min drive', '57.6 mi'), ('NS-BETHLEHEM-PA', '20 min drive', '12.5 mi')]","Water - City Water,Sewer - City Sewer,Heating - Fired Oil"
1750 Brielle Ave,,"62,874 SF",Ocean,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,62,874 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse,Office Building",,,8/31/2015,4078629,$0.58 SF/Mo,"Well maintained corporate park. Second Floor Office. Make an Offer.
Great location near Costco.  Easy access to all major highways.
",Industrial,"3,000 SF","Lease rate does not include utilities, property expenses or building services,Fits 8 - 24 People",,1 Space,NJ,For Lease,Office,"[('Allenhurst Commuter Rail (North Jersey Coast Line)', '10 min drive', '3.1 mi'), ('Asbury Park Commuter Rail (North Jersey Coast Line)', '8 min drive', '3.1 mi')]","Water - City Water,Sewer - City Sewer,Heating"
Harvard Way,,"59,000 SF",Hillsborough,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,59,000 SF,Min. Divisible,20,000 SF,Year Built,2021,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",,,3/9/2017,4118251,$0.50 SF/Mo,,Industrial,"20,000 - 59,000 SF","New space, never previously occupied,Includes 2,665 SF of dedicated office space,Lease rate does not include utilities, property expenses or building services",Build to suit - Condo units possible.,1 Space,NJ,For Lease,Industrial,"[('Somerville Commuter Rail (Raritan Valley Line)', '4 min drive', '1.7 mi'), ('Raritan Commuter Rail (Raritan Valley Line)', '6 min drive', '2.8 mi'), ('Trenton Mercer Airport', '48 min drive', '27.9 mi'), ('Newark Liberty International Airport', '51 min drive', '32.1 mi'), ('New York Container Terminal', '45 min drive', '35.5 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-BRIDGEWATER-', '8 min drive', '3.4 mi')]","Lighting,Gas,Water,Sewer,Heating"
